"","estrato","secu","region","zona_u_r","percepcion_1_a","percepcion_1_b","percepcion_1_c","percepcion_2","percepcion_3","percepcion_5","percepcion_6","percepcion_38","percepcion_39","percepcion_4","eval_gob_1","iden_pol_2","eval_act_pol_1_fh","eval_act_pol_1_p","eval_act_pol_1_en","eval_act_pol_1_gj","eval_act_pol_1_el","eval_act_pol_1_gm","eval_act_pol_1_ff","eval_act_pol_1_gf","eval_act_pol_1_fo","eval_act_pol_1_gn","eval_act_pol_1_dh","eval_act_pol_1_ae","eval_act_pol_1_dv","eval_act_pol_1_fe","eval_act_pol_1_ek","eval_act_pol_1_go","confianza_6_a","confianza_6_c","confianza_6_b","confianza_6_j","confianza_6_d","confianza_6_e","confianza_6_f","confianza_6_n","confianza_6_x","confianza_6_g","confianza_6_h","confianza_6_i","confianza_6_aa","confianza_6_z","confianza_6_s","confianza_6_o","confianza_6_p","confianza_6_r","confianza_6_y","confianza_6_m","confianza_8_a","rotacion_mtf_82","mtf_82","rotacion_mtf_83","mtf_83","constitucion_6","constitucion_3","constitucion_7","constitucion_8","constitucion_9_a","constitucion_9_b","constitucion_10_a","constitucion_10_b","constitucion_11_a","constitucion_11_b","constitucion_12","constitucion_13_a","constitucion_13_b","constitucion_13_c","constitucion_14","constitucion_15","constitucion_16_a","constitucion_16_b","constitucion_17_a","constitucion_17_b","constitucion_18","mtf_42_b","mtf_42_c","mtf_42_d","mtf_43_b","mtf_81_a","mtf_81_b","mtf_81_c","elec_part_56","elec_pres_143_a","elec_pres_143_b","elec_part_37","elec_pres_144_a","elec_pres_144_b","democracia_19","pobreza_62","iden_nacional_16","educacion_108","educacion_109","sexo","gse","edad","info_enc_61","esc_nivel_1","info_enc_35","info_enc_62","info_enc_38","info_enc_63","info_enc_16_b","religion_82","religion_2","educacion_104_a","elec_parla_35","info_enc_30","pobreza_103_a","pobreza_111","mtf_60","info_hogar_1","info_hogar_2_a","info_hogar_2_b","info_hogar_2_c","info_hogar_32","info_enc_52","info_enc_54","transporte_18","transporte_19","info_hogar_21_n","info_enc_60","encuesta","encuesta_a","encuesta_m","pond"
"847",6,86052,5,1,1,26,13,3,1,2,3,3,1,2,1,7,4,2,3,4,2,3,3,3,4,6,6,3,3,2,1,6,3,2,3,3,3,3,3,2,3,2,2,2,2,3,3,2,3,2,2,1,3,1,1,1,1,1,1,2,1,3,2,NA,NA,NA,NA,3,2,1,2,7,1,NA,NA,NA,NA,2,3,2,4,4,3,3,3,1,4,NA,1,1,NA,10,3,5,2,1,2,3,60,2,6,2,8,3,NA,3,9,8,11,55,88,2,3,2,1,1,0,0,5,2,NA,3,2,2,1,86,2022,5,0.26358034
"848",12,86079,8,1,10,11,1,2,3,2,4,4,3,3,3,99,3,2,3,3,3,3,6,6,3,6,6,4,2,3,3,6,3,3,3,4,3,4,3,3,3,3,3,3,3,4,3,3,3,3,4,2,4,2,2,2,4,2,3,2,2,NA,NA,2,1,NA,NA,2,3,2,2,1,1,NA,NA,NA,NA,4,1,1,3,4,3,3,3,99,NA,99,9,NA,99,10,5,5,3,3,2,3,65,2,4,2,7,3,NA,3,9,8,4,99,88,1,4,2,2,2,0,0,5,2,NA,6,NA,2,3,86,2022,5,0.52752276
"849",12,86078,8,1,7,1,16,1,3,2,3,4,3,2,2,88,1,3,4,1,1,6,1,6,6,6,6,3,3,2,3,6,4,3,4,4,3,4,2,3,3,3,4,4,4,3,4,3,3,3,4,3,3,2,3,1,1,2,2,4,3,NA,NA,NA,NA,8,2,3,3,2,3,1,1,NA,NA,NA,NA,2,2,1,4,4,3,3,3,2,NA,3,2,NA,66,10,1,1,3,2,2,4,54,2,4,2,8,1,7,3,5,3,4,77,88,1,5,4,5,4,1,99,6,2,NA,6,NA,1,2,86,2022,5,1.86486454
"850",12,86080,8,1,14,1,26,2,3,3,2,5,3,2,2,10,2,4,6,6,2,6,6,6,6,6,6,4,4,4,2,6,4,4,1,4,4,1,2,1,3,2,2,4,4,4,3,3,4,3,3,1,4,1,1,2,3,1,1,4,3,NA,NA,NA,NA,6,88,2,3,3,2,1,2,3,2,2,2,2,5,2,2,5,3,3,3,1,2,NA,1,2,NA,10,10,1,2,2,1,2,50,2,4,1,1,2,2,2,2,1,5,77,88,2,2,2,2,2,0,0,9,1,NA,6,NA,2,1,86,2022,5,1.18398809
"851",12,86078,8,1,1,4,9,1,3,4,4,3,3,8,2,5,9,9,6,6,2,6,6,6,6,4,6,6,4,6,8,6,3,2,2,4,4,3,2,2,88,4,3,4,4,4,3,4,3,2,88,2,4,1,1,2,3,88,88,88,88,NA,NA,NA,NA,NA,NA,88,9,9,9,99,1,NA,NA,NA,NA,88,1,1,1,3,3,3,3,1,3,NA,1,2,NA,10,99,6,1,2,1,5,67,2,1,2,7,3,NA,3,2,1,3,88,5,3,4,4,1,1,0,0,5,2,NA,6,NA,2,2,86,2022,5,0.44812695
"852",12,86079,8,1,26,5,1,3,3,4,3,4,3,3,2,6,1,3,4,2,2,3,2,6,2,3,1,4,4,3,3,1,2,1,1,4,3,2,2,3,1,3,1,4,3,3,2,3,4,2,4,2,2,2,2,1,2,1,3,1,2,NA,NA,2,5,NA,NA,2,1,1,2,1,1,NA,NA,NA,NA,1,3,1,1,1,5,3,3,1,2,NA,1,2,NA,10,6,6,2,2,1,2,45,2,7,2,10,1,8,3,2,1,4,88,888,1,5,3,NA,NA,NA,NA,1,1,NA,6,NA,2,1,86,2022,5,2.36319238
"853",6,86041,5,1,3,14,6,2,2,2,2,3,2,2,3,5,3,2,6,3,2,6,2,6,6,6,6,3,2,6,3,6,4,2,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,2,4,3,3,1,3,1,2,1,2,4,3,NA,NA,NA,NA,2,2,2,3,3,3,2,2,2,2,2,2,3,3,4,2,2,3,4,3,2,NA,7,2,NA,66,7,7,6,3,3,1,4,48,2,2,2,3,3,NA,3,2,3,3,77,88,2,2,1,2,2,99,99,5,2,NA,6,NA,2,2,86,2022,5,1.23172563
"854",6,86041,5,1,3,2,14,1,3,1,8,4,3,3,2,7,2,2,6,1,2,6,2,6,2,6,6,5,3,6,2,6,4,2,4,4,4,4,4,4,4,2,2,4,4,4,3,3,4,1,4,2,3,2,4,2,3,1,3,3,2,NA,NA,4,6,NA,NA,2,2,1,2,5,1,NA,NA,NA,NA,4,1,4,3,4,3,3,3,1,4,NA,1,2,NA,8,10,5,3,3,2,3,49,2,4,1,1,2,1,3,1,2,4,3,88,3,3,1,1,1,99,99,6,2,NA,6,NA,2,1,86,2022,5,0.38824408
"855",3,86014,3,1,3,17,9,1,1,3,2,3,3,3,2,5,3,3,3,2,3,3,3,6,3,6,3,4,4,4,3,6,2,1,4,4,3,3,3,3,3,1,1,1,4,4,1,4,1,1,3,1,2,1,1,2,3,2,1,5,3,NA,NA,NA,NA,9,88,1,3,3,3,5,1,NA,NA,NA,NA,3,4,4,3,2,3,3,3,1,2,NA,1,2,NA,10,1,1,2,2,2,1,58,2,4,2,6,1,1,3,1,7,5,99,88,2,3,1,2,2,99,99,9,2,NA,6,NA,1,1,86,2022,5,0.79526238
"856",3,86014,3,1,17,5,3,3,3,4,3,3,3,2,2,5,3,3,3,2,3,6,3,6,6,6,6,4,3,6,2,6,4,2,4,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,2,4,1,2,1,2,2,1,3,2,NA,NA,7,6,NA,NA,3,1,1,2,4,1,NA,NA,NA,NA,3,4,5,4,5,3,3,3,1,2,NA,1,2,NA,7,6,4,2,2,2,1,28,2,8,1,1,1,1,1,9,8,4,8,88,3,4,1,3,2,99,1,11,2,NA,4,5,2,1,86,2022,5,1.47021076
"857",6,86035,5,1,10,1,3,2,3,2,4,4,2,3,2,99,3,1,6,4,3,6,3,6,6,6,6,5,1,2,1,6,4,4,4,4,4,4,4,3,4,4,4,3,4,3,4,2,3,4,4,3,4,1,2,2,3,1,2,5,1,88,88,NA,NA,NA,NA,1,3,3,3,1,1,NA,NA,NA,NA,1,2,4,1,4,3,3,3,2,NA,66,1,1,NA,3,5,4,2,2,2,3,68,2,1,2,8,3,NA,3,1,8,1,99,88,1,5,2,3,3,0,99,6,1,NA,6,NA,2,1,86,2022,5,0.71478594
"858",3,86014,3,1,17,11,1,2,3,2,3,3,2,3,1,6,4,3,2,4,3,3,4,6,3,3,3,3,1,3,2,3,4,4,4,4,4,1,2,3,4,1,3,3,4,3,3,3,4,2,2,1,4,2,3,2,4,2,1,1,3,NA,NA,NA,NA,2,88,3,2,2,2,7,1,NA,NA,NA,NA,2,4,2,4,4,3,3,3,1,3,NA,1,1,NA,5,8,4,2,2,2,2,33,2,8,1,1,3,NA,1,9,8,5,88,88,2,3,1,2,1,1,99,9,2,NA,2,5,2,1,86,2022,5,0.63881762
"859",2,86011,2,1,9,1,5,3,3,3,3,3,2,2,1,8,4,3,3,4,2,3,3,6,6,1,6,2,1,6,1,6,2,2,2,3,3,4,3,2,4,2,2,88,4,4,1,3,3,2,4,2,2,2,1,1,2,1,2,5,1,3,88,NA,NA,NA,NA,3,3,2,3,3,1,NA,NA,NA,NA,2,1,1,3,2,3,2,3,1,6,NA,1,1,NA,10,2,1,1,1,1,3,41,2,6,1,1,1,1,3,1,3,10,88,9,3,2,2,4,3,1,99,11,1,NA,6,NA,1,1,86,2022,5,1.6060944
"860",18,86113,11,1,14,26,3,3,2,3,3,3,3,2,2,99,2,2,4,2,3,6,2,6,6,6,2,3,2,6,6,6,4,4,4,4,3,2,4,1,4,4,4,4,4,4,4,4,4,2,4,2,3,2,3,1,1,99,2,4,2,NA,NA,3,2,NA,NA,2,3,2,2,4,2,3,2,3,3,3,2,1,5,5,3,3,3,1,77,NA,1,4,NA,9,8,3,3,3,2,3,47,2,8,1,1,99,99,3,1,6,5,99,88,2,3,1,2,1,1,99,9,1,NA,6,NA,2,1,86,2022,5,0.54852519
"861",18,86113,11,1,26,10,14,3,1,4,3,3,2,1,1,99,4,2,2,6,3,6,4,2,6,6,6,4,2,2,6,6,4,2,88,4,3,4,4,1,4,4,2,2,4,4,4,3,4,2,2,1,3,2,4,1,2,1,1,2,1,9,9,NA,NA,NA,NA,2,3,1,2,6,1,NA,NA,NA,NA,1,3,1,2,5,3,3,3,1,99,NA,1,99,NA,5,9,6,1,1,2,2,67,2,8,2,7,1,7,3,1,8,11,99,88,4,3,3,2,2,99,99,6,2,NA,6,NA,2,1,86,2022,5,0.9711534
"862",18,86113,11,1,3,17,14,2,3,3,3,3,3,2,2,10,2,4,3,2,2,3,2,4,3,2,2,4,4,3,4,2,2,1,2,4,2,2,2,1,3,3,1,3,3,4,2,2,2,1,4,2,1,2,4,1,2,88,3,4,2,NA,NA,6,88,NA,NA,1,1,1,3,5,1,NA,NA,NA,NA,4,3,3,2,5,3,3,3,1,2,NA,1,2,NA,10,5,5,2,3,1,3,41,1,7,1,1,1,1,3,1,4,10,8,88,3,4,2,4,2,1,1,10,2,NA,6,NA,2,1,86,2022,5,2.62252182
"863",19,86167,13,1,5,3,14,2,1,3,2,3,1,2,1,4,4,1,3,4,3,3,2,3,6,4,2,3,2,3,2,6,4,3,3,3,4,3,4,1,4,2,3,1,3,2,3,3,3,3,1,3,3,1,3,2,3,2,1,1,1,9,2,NA,NA,NA,NA,1,2,2,2,4,1,NA,NA,NA,NA,2,4,2,4,4,3,3,3,1,1,NA,1,1,NA,10,3,5,1,1,2,3,34,2,4,1,1,1,1,3,2,7,4,5,88,2,2,1,6,5,1,0,99,1,NA,5,1,2,1,86,2022,5,1.34667922
"864",19,86167,13,1,9,3,1,3,2,3,3,4,3,3,2,5,2,4,4,2,3,3,2,2,2,3,2,4,1,3,3,3,2,2,3,3,2,3,2,3,3,2,2,3,3,3,2,2,3,2,3,2,3,2,4,1,2,2,3,4,2,NA,NA,7,7,NA,NA,3,2,2,2,4,1,NA,NA,NA,NA,4,2,2,2,4,4,2,3,1,4,NA,1,2,NA,10,1,4,1,2,1,1,56,2,2,1,1,1,8,2,1,4,5,7,88,3,3,1,4,3,1,0,10,1,NA,6,NA,2,1,86,2022,5,0.72412708
"865",19,86167,13,1,3,17,11,1,3,4,3,4,2,2,2,5,2,3,1,3,2,6,2,6,2,6,6,3,1,6,1,6,4,3,3,4,4,2,3,3,4,3,4,4,4,4,4,3,4,3,3,3,4,1,2,2,4,2,2,2,3,NA,NA,NA,NA,2,88,2,2,3,2,4,1,NA,NA,NA,NA,1,4,4,4,5,3,3,3,1,6,NA,1,4,NA,7,7,1,2,2,2,3,34,2,8,1,1,3,NA,3,9,8,10,15,5,3,2,0,5,4,0,1,10,1,NA,5,1,2,1,86,2022,5,1.07734338
"866",19,86171,13,1,2,5,13,3,2,3,2,4,2,2,1,5,3,1,6,6,3,6,3,6,6,6,6,2,1,6,6,6,4,4,4,4,4,4,4,3,3,3,4,3,4,3,4,3,3,4,3,3,4,2,1,1,2,1,1,3,1,2,88,NA,NA,NA,NA,3,2,1,2,5,1,NA,NA,NA,NA,3,3,4,4,4,3,3,3,1,1,NA,2,NA,1,9,1,10,1,1,1,3,19,1,7,3,4,3,NA,3,9,8,5,88,88,3,4,0,6,5,1,99,2,2,NA,6,NA,2,1,86,2022,5,1.77970049
"867",19,86164,13,1,3,17,14,2,3,3,4,4,3,3,2,8,2,4,3,1,1,4,2,4,3,6,1,5,4,3,4,6,2,1,88,3,2,3,3,3,3,3,1,3,3,3,1,1,3,2,3,2,3,2,2,1,1,1,3,2,2,NA,NA,6,7,NA,NA,2,2,1,1,2,1,NA,NA,NA,NA,5,4,3,2,4,4,3,3,1,4,NA,1,2,NA,10,7,5,2,2,1,1,85,2,9,1,2,3,NA,1,1,2,5,88,88,3,4,5,1,1,99,99,11,2,NA,6,NA,1,1,86,2022,5,0.19106816
"868",1,86001,1,1,10,1,3,3,1,2,3,3,1,2,1,3,5,1,1,5,5,3,4,6,6,6,6,3,1,2,1,6,4,3,4,4,3,4,4,88,3,88,4,2,3,4,3,4,3,3,2,2,3,1,3,1,2,1,1,3,1,1,1,NA,NA,NA,NA,3,2,2,3,2,1,NA,NA,NA,NA,2,1,2,3,5,3,3,3,1,1,NA,1,1,NA,7,10,3,2,2,2,3,63,2,8,2,7,3,NA,3,1,7,3,99,88,2,5,3,3,3,0,0,8,1,NA,6,NA,2,1,86,2022,5,2.2615341
"869",24,86253,16,1,9,3,7,3,2,3,3,4,2,2,3,4,3,2,6,3,2,6,6,6,6,6,6,3,2,6,6,6,3,2,3,4,4,3,4,3,3,4,2,4,4,2,4,3,4,2,3,2,4,2,1,1,2,1,2,4,88,NA,NA,NA,NA,NA,NA,2,2,2,2,1,1,NA,NA,NA,NA,88,2,2,3,4,3,3,3,1,1,NA,1,1,NA,10,10,1,2,2,2,4,38,2,4,1,2,2,1,3,1,5,2,77,88,3,3,1,2,1,0,1,6,1,NA,6,NA,2,1,86,2022,5,0.57843458
"870",24,86253,16,1,1,10,5,2,2,3,3,3,8,3,8,88,4,2,6,3,3,3,3,6,6,6,6,2,2,6,6,6,3,3,4,4,3,4,3,3,4,4,2,3,3,3,4,3,4,2,4,3,4,2,4,2,88,88,3,3,2,NA,NA,6,88,NA,NA,3,2,2,2,1,1,NA,NA,NA,NA,2,2,2,4,4,3,3,3,1,77,NA,1,1,NA,10,10,5,2,2,2,3,59,2,4,2,2,3,NA,3,1,8,3,77,88,1,5,2,1,1,0,0,6,2,NA,6,NA,2,2,86,2022,5,0.36004584
"871",12,86087,8,1,1,10,26,2,2,4,3,4,3,3,2,99,1,4,4,1,2,6,4,6,6,6,6,2,2,6,2,6,99,4,99,4,3,88,4,1,1,1,1,4,4,4,4,2,4,1,4,4,4,1,4,2,3,1,3,5,2,NA,NA,6,88,NA,NA,3,1,2,1,5,1,NA,NA,NA,NA,5,1,1,3,5,3,1,3,1,7,NA,1,1,NA,88,10,1,1,1,2,3,38,2,6,2,8,1,1,1,9,8,4,5,88,3,2,3,NA,NA,NA,NA,5,1,NA,6,NA,2,1,86,2022,5,1.05711755
"872",12,86087,8,1,10,5,3,2,1,2,2,4,3,2,2,4,9,5,3,2,2,4,2,6,4,6,6,4,4,6,6,6,4,2,2,2,2,2,1,3,3,3,2,1,1,2,1,1,2,2,4,1,3,1,1,2,4,1,3,1,2,NA,NA,2,2,NA,NA,4,3,1,2,1,2,2,2,2,2,4,2,2,4,2,3,3,3,1,4,NA,1,2,NA,1,1,1,2,2,2,3,80,2,4,2,7,3,NA,3,2,2,10,88,88,4,3,2,1,1,99,99,6,2,NA,6,NA,2,1,86,2022,5,0.21814851
"873",23,86248,15,1,17,6,3,2,3,2,4,5,3,3,2,5,2,3,6,6,2,6,6,6,6,6,6,6,3,6,6,6,1,3,88,4,3,3,4,1,1,3,3,4,4,4,3,3,3,3,3,1,4,1,3,2,3,2,2,3,3,NA,NA,NA,NA,2,9,3,1,3,1,5,1,NA,NA,NA,NA,2,1,4,2,4,3,3,3,1,7,NA,2,NA,66,10,10,5,1,1,2,4,40,1,7,2,3,3,NA,3,1,6,3,3,3,1,4,2,4,2,2,0,6,1,NA,6,NA,2,1,86,2022,5,1.01322943
"874",23,86248,15,1,1,7,17,2,3,3,4,8,8,3,8,88,8,6,6,6,8,6,6,6,6,6,6,3,2,6,6,8,1,2,4,4,4,4,2,2,4,4,2,3,4,4,2,2,4,2,3,2,4,2,8,1,2,88,3,5,88,NA,NA,NA,NA,NA,NA,88,2,2,2,5,1,NA,NA,NA,NA,2,2,2,2,4,3,3,3,1,99,NA,1,99,NA,10,1,5,2,2,2,4,75,2,2,3,7,3,NA,3,1,5,5,99,11,2,3,3,NA,NA,NA,NA,99,1,NA,6,NA,2,1,86,2022,5,0.94091258
"875",23,86248,15,1,9,3,1,2,3,9,9,5,3,3,2,99,1,3,6,2,2,2,2,6,6,6,6,5,4,6,6,6,4,4,4,4,4,4,4,4,99,4,4,4,4,4,4,4,4,4,4,4,4,1,9,1,99,1,3,5,3,NA,NA,NA,NA,7,4,99,3,3,3,99,99,NA,NA,NA,NA,99,1,1,9,4,3,3,3,1,99,NA,1,99,NA,99,1,1,4,2,2,5,66,2,6,1,2,3,NA,3,9,8,99,99,4,1,4,3,NA,NA,NA,NA,99,2,NA,4,5,2,1,86,2022,5,0.62727506
"876",23,86248,15,1,10,3,5,2,1,3,2,4,2,2,2,5,2,4,3,2,2,6,2,6,6,6,6,3,3,6,3,6,2,3,3,4,3,1,1,2,2,2,2,3,4,4,4,3,3,2,3,2,4,2,2,1,2,99,2,3,3,NA,NA,NA,NA,2,9,2,3,3,3,5,2,3,3,3,3,2,4,3,3,2,3,3,3,1,4,NA,1,2,NA,10,1,5,2,2,2,2,58,2,8,2,10,3,NA,3,1,5,5,88,3,1,3,0,NA,NA,NA,NA,99,1,NA,6,NA,1,3,86,2022,5,0.31534166
"877",16,86111,10,1,12,3,1,1,1,2,3,4,3,3,2,3,3,2,6,6,6,6,6,6,6,6,6,4,6,6,6,6,1,3,2,4,3,3,3,1,99,3,4,4,4,4,4,3,4,3,88,1,4,2,1,1,1,1,3,3,3,NA,NA,NA,NA,3,88,3,4,2,2,88,1,NA,NA,NA,NA,88,2,2,2,4,1,3,3,1,77,NA,2,NA,66,10,1,1,1,2,2,3,79,2,0,2,8,3,NA,3,1,6,1,1,88,1,5,2,2,1,0,0,4,1,NA,1,2,2,1,86,2022,5,0.41403724
"878",12,86088,8,1,3,17,6,2,3,3,3,4,3,2,2,5,1,4,2,1,2,4,2,6,2,6,2,4,5,6,2,6,3,2,4,4,4,3,3,2,3,4,2,3,3,3,2,3,3,2,4,3,4,2,4,2,3,1,3,3,2,NA,NA,7,6,NA,NA,2,2,1,2,1,1,NA,NA,NA,NA,5,5,2,5,3,3,3,3,1,2,NA,1,2,NA,10,10,10,2,2,2,3,70,1,8,2,7,2,7,3,1,3,5,88,88,3,3,10,1,1,0,0,8,1,NA,6,NA,1,1,86,2022,5,0.41195009
"879",19,86128,13,1,17,9,10,4,2,4,3,2,3,2,3,88,4,4,6,4,3,4,4,6,6,6,4,4,4,4,2,6,3,4,1,3,3,3,3,3,4,88,3,3,3,3,4,3,3,3,3,3,4,1,2,2,4,1,2,5,1,2,3,NA,NA,NA,NA,3,3,3,1,6,1,NA,NA,NA,NA,5,1,1,1,2,5,3,3,1,99,NA,1,99,NA,10,1,2,1,2,1,3,37,2,4,1,1,1,99,3,2,3,3,99,88,3,3,3,4,3,0,1,99,1,NA,6,NA,2,1,86,2022,5,1.67115733
"880",19,86215,13,1,6,17,26,1,2,1,3,3,2,3,1,5,4,1,2,3,4,3,4,6,2,6,3,3,1,2,1,6,4,4,4,4,4,3,4,3,2,4,4,2,4,4,3,3,4,1,3,4,3,1,3,2,3,1,2,1,3,NA,NA,NA,NA,9,2,3,1,1,1,4,1,NA,NA,NA,NA,2,1,1,3,5,3,3,3,1,6,NA,1,1,NA,5,5,1,2,3,2,3,49,2,4,2,3,3,NA,3,1,8,4,88,88,1,5,1,7,5,1,1,6,2,NA,6,NA,2,1,86,2022,5,1.15612698
"881",19,86215,13,1,14,3,7,1,3,2,4,4,3,3,1,88,2,4,6,6,2,6,6,6,6,6,6,6,4,6,6,6,3,3,4,4,3,3,3,1,3,2,3,3,3,3,3,2,3,3,3,88,4,2,3,2,88,1,3,5,2,NA,NA,6,88,NA,NA,3,3,3,3,1,1,NA,NA,NA,NA,88,1,1,2,4,3,1,3,2,NA,66,2,NA,66,10,7,1,2,2,2,4,34,2,2,2,1,1,1,3,9,8,2,99,88,2,5,2,4,2,2,0,88,2,NA,6,NA,2,2,86,2022,5,0.66126658
"882",19,86215,13,1,3,7,11,1,8,3,8,3,3,3,1,88,4,2,6,6,4,6,4,6,6,6,6,2,2,6,2,6,3,3,4,4,4,3,4,3,4,2,2,3,4,4,4,2,3,3,2,2,4,1,4,1,1,88,3,88,3,NA,NA,NA,NA,2,88,3,3,3,3,1,88,NA,NA,NA,NA,88,1,1,5,8,3,3,3,1,1,NA,1,1,NA,10,1,5,1,1,2,4,60,2,2,2,1,1,1,3,1,7,5,99,88,1,5,2,3,3,99,99,7,2,NA,6,NA,2,1,86,2022,5,0.61740677
"883",19,86215,13,1,3,9,10,1,3,3,8,4,3,2,8,99,8,4,6,6,6,6,6,6,6,6,6,4,8,6,9,6,88,99,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,4,1,8,2,88,88,88,88,88,NA,NA,NA,NA,NA,NA,88,9,2,2,1,1,NA,NA,NA,NA,88,3,3,3,3,3,3,3,2,NA,66,2,NA,66,10,6,3,2,2,2,4,70,2,1,9,99,99,99,9,1,7,1,99,88,2,4,2,4,3,1,99,88,2,NA,6,NA,1,3,86,2022,5,0.40938016
"884",19,86215,13,1,26,3,10,1,3,2,4,5,3,2,2,99,1,2,6,1,1,1,1,6,6,6,6,2,8,6,6,6,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,88,4,4,4,2,1,1,2,1,3,4,2,NA,NA,2,6,NA,NA,3,3,3,2,88,88,NA,NA,NA,NA,99,3,3,4,2,3,3,3,2,NA,66,2,NA,66,10,6,4,88,88,1,4,51,2,4,1,1,1,8,9,99,99,99,99,88,2,3,4,5,3,2,99,88,9,NA,9,9,2,1,86,2022,5,1.10036285
"885",19,86215,13,1,10,3,1,1,3,2,3,5,3,3,2,99,1,5,6,2,2,6,2,6,6,6,6,5,5,6,9,6,4,1,2,4,4,3,4,2,3,3,1,4,4,4,4,4,4,1,4,4,4,1,1,2,4,1,88,5,2,NA,NA,6,7,NA,NA,1,3,3,3,1,99,NA,NA,NA,NA,99,4,4,8,4,3,3,3,1,2,NA,1,2,NA,10,5,4,2,2,2,4,54,2,2,2,6,1,1,9,2,7,10,99,88,2,3,3,3,3,99,99,88,9,NA,9,9,2,1,86,2022,5,0.46245079
"886",21,86241,14,1,3,1,9,3,3,4,3,5,3,3,1,5,4,1,2,3,4,5,2,1,1,6,2,3,1,2,2,6,4,4,4,4,3,4,4,2,4,3,4,3,4,4,3,3,3,4,3,3,4,1,1,1,1,1,2,1,3,NA,NA,NA,NA,8,1,2,2,1,2,1,1,NA,NA,NA,NA,1,1,1,1,3,4,3,3,1,1,NA,1,1,NA,10,99,5,1,1,1,2,40,2,8,1,1,1,1,1,2,8,5,11,5,3,4,0,1,1,0,0,11,1,NA,6,NA,1,1,86,2022,5,0.68094316
"887",21,86241,14,1,2,1,10,2,1,3,3,5,2,1,1,1,5,2,3,3,2,3,3,6,1,6,1,4,1,1,6,6,4,1,4,4,3,4,4,2,2,4,1,3,4,4,4,4,88,2,1,3,4,1,2,2,4,1,2,3,1,2,7,NA,NA,NA,NA,3,1,3,1,4,99,NA,NA,NA,NA,1,1,1,5,5,3,3,3,1,7,NA,1,1,NA,99,6,1,3,3,1,2,70,2,7,2,3,1,8,2,9,8,1,88,888,1,3,4,3,2,2,99,8,2,NA,6,NA,1,1,86,2022,5,0.54759828
"888",21,86241,14,1,1,10,13,1,3,3,4,4,3,3,2,10,1,3,5,6,2,1,1,6,6,6,6,1,3,6,6,6,4,3,3,4,4,99,4,3,2,4,3,4,3,2,4,2,88,3,4,88,4,2,1,1,1,2,3,3,2,NA,NA,4,88,NA,NA,3,2,2,1,1,1,NA,NA,NA,NA,99,5,2,3,5,3,3,3,1,2,NA,1,1,NA,10,1,1,1,1,2,3,67,2,3,2,7,3,NA,3,2,7,5,5,88,2,5,4,1,99,99,99,5,1,NA,6,NA,2,1,86,2022,5,0.25216197
"889",16,86111,10,1,3,8,12,3,2,3,3,3,2,2,2,88,3,3,3,3,3,3,3,6,3,6,6,3,3,3,3,6,2,2,88,3,2,2,2,2,3,2,2,2,2,2,2,2,4,2,4,99,4,1,3,1,2,1,2,3,3,NA,NA,NA,NA,8,88,2,2,2,3,88,1,NA,NA,NA,NA,4,2,2,3,4,3,3,3,2,NA,66,2,NA,66,10,1,5,2,2,2,3,44,2,4,2,8,1,1,3,1,4,5,77,88,2,4,2,4,3,1,0,7,2,NA,6,NA,2,1,86,2022,5,1.00318364
"890",19,86128,13,1,26,17,8,3,1,3,2,3,3,1,3,88,3,2,3,2,3,4,5,6,6,6,6,4,6,3,6,6,1,1,4,4,3,4,3,1,4,1,1,3,3,3,3,3,3,1,1,1,4,1,3,1,2,1,1,2,1,2,3,NA,NA,NA,NA,3,3,1,1,4,1,NA,NA,NA,NA,1,1,1,3,3,3,3,3,1,1,NA,1,1,NA,10,2,10,3,3,1,4,42,2,4,1,1,1,1,3,1,8,5,88,88,3,4,2,4,2,2,99,99,3,NA,6,NA,2,1,86,2022,5,1.11410489
"891",12,86088,8,1,1,3,11,3,1,4,3,3,2,1,1,99,4,2,4,4,4,4,4,8,4,6,6,3,1,6,2,6,3,3,2,3,3,3,3,3,3,3,3,2,3,2,3,2,3,3,3,2,3,2,4,2,3,1,1,4,3,NA,NA,NA,NA,2,88,2,3,2,2,1,1,NA,NA,NA,NA,2,4,2,2,4,3,3,3,1,1,NA,1,1,NA,10,10,1,3,3,2,2,66,2,8,2,7,1,1,3,9,8,5,88,88,3,3,3,4,4,0,0,10,1,NA,6,NA,2,1,86,2022,5,1.64780036
"892",21,86241,14,1,5,10,3,2,3,3,4,4,3,2,2,4,1,4,2,2,1,2,2,6,3,6,6,4,4,6,2,6,4,3,3,4,3,3,4,1,1,1,2,4,2,2,3,2,4,2,4,1,2,1,4,1,1,2,3,1,2,NA,NA,1,1,NA,NA,1,3,2,2,1,1,NA,NA,NA,NA,5,5,3,5,5,3,3,3,1,3,NA,1,3,NA,10,10,5,1,1,2,3,44,2,8,1,1,1,1,3,2,8,4,77,88,2,3,4,6,2,4,99,11,1,NA,6,NA,1,1,86,2022,5,0.81462805
